"","noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category","ps_low","ps_medium","ps_high","predicted_treatment"
"5962",-0.719217318619284,1.14219443083073,-0.880473084246115,9.82317873268962,3,23.7901854152853,93.0560362911799,28.955847045625,28.955847045625,30.0980414764558,-0.23146545696067,"high",0.00683484179272369,0.0172120218336238,0.994952389477793,"high"
"5964",0.733476888500441,-0.292747386557917,-0.742823812923882,3.30713597514482,1,18.2595693380177,66.8882403009742,-30.0915455878751,-30.0915455878751,-30.3842929744331,-3.31117596990258,"medium",0.380792002130981,0.592690183617947,0.0112436593235405,"medium"
"5974",0.728683267326207,1.43087105205821,-0.316942130427729,9.08482745733213,7,22.361500031428,12.1514190260641,-229.014185657749,-229.014185657749,-227.583314605691,-1.25497972819908,"high",0.00683484179272369,0.546739888181294,0.397939218825869,"medium"
"5982",0.269507184311896,0.462162652877009,1.54912311984329,8.6160653969634,4,17.5048188254244,31.7258455809397,-122.796462426379,-122.796462426379,-122.334299773502,-1.70685386047651,"medium",0.322087251592903,0.638963444181248,0.0144682806296707,"medium"
"5984",2.7586379590154,1.73141804052366,-0.398444775332386,11.5730414416014,5,39.5614049726855,326.840600994317,1145.1310790673,1145.1310790673,1146.86249710782,4.53681201988633,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"5989",-0.864617781316588,1.04991120476905,-1.25457534516986,4.76569675233311,7,21.6199493483214,-0.881066643623058,-262.225320444242,-262.225320444242,-261.175409239473,-1.4411580949089,"high",0.00741474602904781,0.49815195850649,0.875667284637111,"high"
"5993",0.209647950528428,-0.533706561276039,-1.10067067629617,3.075687478289,1,18.8674930777016,66.6084507111219,-34.1280179504455,-34.1280179504455,-34.6617245117215,-3.33915492888781,"medium",0.0362013531813065,0.862555831490581,0.0218195752437498,"medium"
"5995",-0.790955390801664,-2.04145369965421,-0.359410955059769,5.29339257691717,5,20.1850824929446,23.8055970132073,-170.36359895159,-170.36359895159,-172.405052651244,-1.52388805973585,"medium",0.00741474602904781,0.675837714698687,0.101987034006276,"medium"
"5996",-0.100392110766188,0.660143009517933,-1.68055097468001,3.72469543104562,3,20.6203001244243,2.7023928316215,-239.168793537258,-239.168793537258,-238.50865052774,-3.24325357227928,"medium",0.0256259050215287,0.700211382952362,0.225745186425759,"medium"
"6006",0.516590084618663,0.893975897507317,0.68341895933771,9.88849213618076,5,25.079406581788,94.0655202726485,29.0233841157099,29.0233841157099,29.9173600132172,-0.118689594547029,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"6010",-0.531745664109073,0.883693751826435,-1.9289640000144,9.00403068730614,4,23.0304786796264,46.3033677193345,-123.423504130679,-123.423504130679,-122.539810378852,-1.34241580701664,"high",0.00683484179272369,0.1172752355881,0.961037578731364,"high"
"6014",0.0713230060862627,-0.126091704178071,-0.763481373235148,4.06127225828575,6,18.0794200252279,-87.5746411548276,-462.857553557235,-462.857553557235,-462.983645261413,-3.12624401924713,"medium",0.151963711646425,0.729011287024717,0.0125509642655408,"medium"
"6017",-0.869647465043587,-1.09394065314862,1.0401446736968,6.75289652835027,7,13.5534921947908,-83.2558691850336,-358.738552839511,-358.738552839511,-359.83249349266,-2.61794098835762,"low",0.977113804855004,0.0730757528409856,0.00528874571832406,"low"
"6021",-0.1355745399375,-0.176815296597772,-1.03949914268914,7.7691012614013,6,20.4529266917512,-35.0113799295884,-352.055018938294,-352.055018938294,-352.231834234892,-2.25018966549314,"medium",0.0174449012981856,0.771650608133654,0.173876548490923,"medium"
"6025",-2.68247155101126,-0.98652919799811,-0.162506311537383,4.73997196892071,4,17.9877090273431,38.9627622538733,-106.804663041822,-106.804663041822,-107.79119223982,-1.52593094365317,"medium",0.00736054079007101,0.737450315287125,0.0985615597958549,"medium"
"6026",0.519660772634527,-0.771460765209973,0.715216484426388,6.0430358586332,5,15.2594303873959,-38.0838832440582,-279.31088441725,-279.31088441725,-280.08234518246,-2.76167766488116,"low",0.96159575363509,0.0932997237150252,0.00541372575364375,"low"
"6037",-0.393339252401872,-0.192239455493683,-0.437288427997702,10.4997313082985,3,27.5526478512227,134.486757727357,174.401611144141,174.401611144141,174.209371688647,1.14955859091189,"high",0.00683484179272369,0.0172120218336238,0.994924261782855,"high"
"6041",1.86895619634801,0.912561861007276,-2.23913290083085,9.96822541716992,7,26.8876152867804,101.716641883576,52.5570519650935,52.5570519650935,53.4696138261008,0.0245234554796641,"high",0.00683484179272369,0.00310888016632304,0.996324395432878,"high"
"6048",-0.539210827374706,-0.77634312513963,0.678175034811248,5.35190990474313,3,18.1679218879162,48.6739981772076,-80.9105247921788,-80.9105247921788,-81.6868679173184,-1.71086672742641,"medium",0.0503506750407666,0.776232155120216,0.0186864424362714,"medium"
"6050",1.44756075398995,2.12266491371287,-0.168838874171601,11.4242826100546,3,37.6663764242952,218.878599680786,591.318455269155,591.318455269155,593.441120182868,3.96261998935954,"high",0.00608595780532543,0.0235894457762168,0.994833500150609,"high"
"6053",0.744246919679323,1.38511211067243,0.319224890182241,3.6977449204078,6,14.9614136677969,-94.9159868698814,-416.460685208192,-416.460685208192,-415.075573097519,-3.24859978116469,"low",0.97109727426957,0.0553245653937438,0.00656643379858094,"low"
"6054",-1.4747865852514,-2.19093973262531,0.57552801712093,1.19223893625555,7,12.5811970033984,-114.256788123667,-408.979868200388,-408.979868200388,-411.170807933014,-3.06081125890953,"low",0.979643979354224,0.0505824030919549,0.00496304267608391,"low"
"6058",-1.73231583172779,-0.110088833793424,-0.33670102288726,7.14370466802044,7,16.6071341092474,-75.0605201062269,-399.000141788592,-399.000141788592,-399.110230622386,-2.5008645729461,"low",0.0755128143859773,0.823599931561586,0.00950856930602046,"medium"
"6059",0.988389859777285,-0.223730480766237,-0.99224515642054,3.58790502118977,2,19.4260869401935,34.6304361753215,-131.209220715139,-131.209220715139,-131.432951195905,-3.26847819123392,"medium",0.0972275541273804,0.854827928439486,0.0215503933390157,"medium"
"6062",-2.21200129665081,-0.45505975865023,-0.859576806277218,9.11797442301166,3,20.1812665327629,63.4642507393247,-50.6320517065894,-50.6320517065894,-51.0871114652396,-1.21785830868918,"medium",0.00683484179272369,0.488641297402402,0.813508937374632,"high"
"6063",-1.04291485105037,0.0954409047390041,0.800680179057722,4.47373780000166,4,14.6665800754545,2.22271134848818,-170.516292159243,-170.516292159243,-170.420851254504,-2.4444322162878,"low",0.867767400277021,0.242194410142545,0.00585952607138497,"low"
"6067",-0.664265789801657,-2.05975934009734,-0.110103996883056,8.52222959872555,4,19.1844476386112,28.6993502045584,-146.455903332624,-146.455903332624,-148.515662672721,-1.78251624488604,"medium",0.0161231281476328,0.771112046461964,0.0244164259786747,"medium"
"6071",-1.41289769658412,0.506010264972724,-0.714875892723853,3.70314201264339,5,16.1660530028174,-62.3773797880141,-357.209618604813,-357.209618604813,-356.70360833984,-3.24754759576028,"low",0.31492341584736,0.634724415309377,0.0110802994337985,"medium"
"6072",1.1753015850744,0.679700693530337,0.493898274611394,5.08632616053756,2,22.5365028645601,79.1705514327316,-12.8447470267337,-12.8447470267337,-12.1650463332033,-1.04147242836342,"high",0.0039213462475883,0.384856119857062,0.464678729811783,"high"
"6074",-1.07775578616756,-1.81749178417712,1.14136174804734,1.41517274446722,5,10.8087356768585,-58.3236304237009,-251.068929042459,-251.068929042459,-252.886420826636,-3.16647260847402,"low",0.988865603889638,0.0158524508756133,0.00467100285039636,"low"
"6075",-2.71979780386447,-0.966457165394669,-0.0208102516894246,10.2275331522029,2,23.8732994818091,110.694835980669,88.4803392445846,88.4803392445846,87.5138820791899,0.53474179903345,"high",0.00481545588393702,0.0236165683130963,0.994367078747698,"high"
"6077",-1.36394827614391,-1.40051862643282,-0.55306391864719,9.18735736509441,2,20.8521012151663,77.2454169938866,-11.9068722316839,-11.9068722316839,-13.3073908581167,-1.13772915030567,"medium",0.00683484179272369,0.403506247597506,0.768041671894508,"high"
"6081",-0.584142117368058,0.173350636837999,0.0825806703305478,1.93433194244136,3,14.1856804309165,0.438834738247934,-169.166813496874,-169.166813496874,-168.993462860036,-3.31870550872507,"low",0.9549961608937,0.0959260242087011,0.00745146123431406,"low"
"6088",1.58305699100265,1.64608734954229,1.22193311121077,7.21180362643531,1,16.1216783919307,75.2213540018121,3.0306610409222,3.0306610409222,4.6767483904645,-2.47786459981879,"low",0.967845073778396,0.107128483715051,0.00528874571832406,"low"
"6089",-1.04092855210695,-0.0546193258267585,-1.38160472356274,3.81662668137015,6,18.743382996332,-93.3651881279412,-493.283732044584,-493.283732044584,-493.338351370411,-3.22275313546569,"medium",0.0256259050215287,0.85135032195674,0.0735980569768655,"medium"
"6094",0.0639365969833155,-0.0197004506583851,1.84262129322055,2.24078125879197,3,8.79933165338529,-0.75909693599877,-107.019031346314,-107.019031346314,-107.038731796973,-3.35863656453329,"low",0.991165019630373,0.00600679092400295,0.00467100285039636,"low"
"6095",-0.42980408474444,0.5204128222653,-0.289211067895216,10.5658796164116,7,28.1272227020731,191.85218079074,393.952409863817,393.952409863817,394.472822686082,1.31217401129629,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"6110",1.27885010694684,-0.506217635318662,-0.908283998650972,7.0574896381572,5,20.9893878882062,-26.4383457249743,-333.803469737848,-333.803469737848,-334.309687373166,-2.52876691449949,"medium",0.0200481312783903,0.787956935045909,0.0460081906252676,"medium"
"6118",0.931345517099389,2.32257946317917,-0.337230116579063,8.59049486525033,5,21.3302958966355,13.604069786294,-213.341597579319,-213.341597579319,-211.01901811614,-1.72791860427412,"medium",0.0101679889980908,0.763648438563375,0.0481032438157006,"medium"
"6122",1.4404532634079,-0.452583309367941,0.50737569215618,2.32689532293025,2,14.6401417620173,32.7114484611352,-95.0802284118779,-95.0802284118779,-95.5328117212458,-3.36442757694324,"low",0.980394183485507,0.0301998082003429,0.00496304267608391,"low"
"6128",2.23685750214771,0.40935940497799,-0.720096631847241,6.31175534882603,4,21.022458721448,-9.02916092860188,-280.280181877062,-280.280181877062,-279.870822472084,-2.72572902321505,"medium",0.0400505259700384,0.77942510646893,0.0140924259104865,"medium"
"6130",-0.0528023891463803,-0.213655968784908,1.77128915012184,10.792197749039,3,34.0620217244662,157.310448980313,284.397381352012,284.397381352012,284.183725383227,1.91034829934375,"high",0.0246514074976701,0.0223234450325379,0.980186749494921,"high"
"6145",-1.97515242165435,-0.643166389860584,2.55978878507101,9.5674228000667,6,19.4895879571148,61.8482669983044,-51.4870645212158,-51.4870645212158,-52.1302309110764,-0.635862216694926,"medium",0.0404869233467691,0.0836083917553432,0.879901036825827,"high"
"6160",0.92363789694834,-0.143995895774631,-0.785755196438939,1.27491470517088,7,19.0524339173155,-117.222719818856,-569.189739122314,-569.189739122314,-569.333735018089,-3.10318171169794,"medium",0.190657083408213,0.770621178292087,0.0125509642655408,"medium"
"6162",-0.873743555729305,-0.434338276271753,1.40124656144342,1.61788000046005,4,9.8650068645096,-29.6110034342999,-177.202361022854,-177.202361022854,-177.636699299125,-3.2402750858575,"low",0.988915833815057,0.00853046350681221,0.00467100285039636,"low"
"6169",0.274635421448897,0.219758967252814,0.118298038056063,6.17290732714114,7,16.6963234489746,-92.5671731004713,-447.476200772435,-447.476200772435,-447.256441805182,-2.75095961572102,"low",0.776488745871551,0.431022179294724,0.00812626673809638,"low"
"6170",-0.410601237246792,-0.325319623035465,-1.37555545595493,2.74364405857576,2,19.1233506526102,32.7025581737394,-134.239400938203,-134.239400938203,-134.564720561238,-3.36487209131303,"medium",0.0361152369201707,0.862555831490581,0.0657063048807018,"medium"
"6171",-0.385638102363519,-0.600957927299329,-1.65734349115182,6.14732006554816,4,20.9161149827693,-10.1770077602273,-282.456734002804,-282.456734002804,-283.057691930103,-2.75442519400568,"medium",0.0169905422661324,0.519942467234748,0.335668576476147,"medium"
"6174",1.66117704459806,0.541114900135635,-0.202265724596054,11.9105225675826,1,43.4028389839399,159.840071612679,332.757292944052,332.757292944052,333.298407844188,5.98400716126788,"high",0.00608595780532543,0.0235894457762168,0.994833500150609,"high"
"6186",-0.0885987106102517,-0.253715503035116,-0.876511483850875,11.9595731602829,6,38.1024228433995,472.717482209829,1816.65654735164,1816.65654735164,1816.40283184861,6.21195803683048,"high",0.00683484179272369,0.0172120218336238,0.994952389477793,"high"
"6199",0.2855895738992,-0.552253401394419,-0.582287809292748,7.61931986142397,7,19.6783530440542,-62.346270411255,-421.173698953181,-421.173698953181,-421.725952354575,-2.3192324344465,"medium",0.0306389842917368,0.832024399067576,0.0215541630293954,"medium"
"6204",0.619005759020312,-0.0391738151376497,0.057619401091438,2.56292542065992,4,15.315350169027,-34.7931738831238,-271.864340062637,-271.864340062637,-271.903513877775,-3.36982934707809,"low",0.9549961608937,0.0959260242087011,0.00747975482682245,"low"
"6211",0.856065319848889,-1.49565182614636,0.569019131060573,2.32967552436899,7,13.8478203527807,-135.520493678324,-489.360682969453,-489.360682969453,-490.856334795599,-3.36457848111892,"low",0.980551738619196,0.0301998082003429,0.00496304267608391,"low"
"6213",-0.216548347142354,0.405234350387273,0.73715651937449,3.61258329963894,6,12.5845270842775,-95.8535775315389,-367.495096799924,-367.495096799924,-367.089862449536,-3.26422629219231,"low",0.981943758473271,0.0285317348145532,0.00496304267608391,"low"
"6218",-1.84981459703934,-0.33719782482188,0.233300047653923,5.14233314596936,2,19.5055805421171,77.4558203251934,-5.52907199933074,-5.52907199933074,-5.86626982415262,-1.12720898374033,"medium",0.00464026906251594,0.449427578170655,0.413853144516194,"medium"
"6219",-0.240499848645941,-0.11971260025249,1.32771682767891,5.03103308860399,3,20.4253654087442,69.9555106178168,-32.2621876146945,-32.2621876146945,-32.381900214947,-1.00148297940611,"medium",0.0184552339662219,0.610905188535696,0.325459107737013,"medium"
"6221",-0.143434825379594,-1.85701889001311,-0.397907426286672,6.95593355356521,7,18.1951383299566,-79.2018792248552,-441.652454033209,-441.652454033209,-443.509472923223,-2.56002684606936,"medium",0.113786966649767,0.784195876000053,0.00950856930602046,"medium"
"6228",0.593947247843844,-0.75165930099604,-0.581639285518014,5.4034747715682,7,21.0562718686686,-31.3440441866871,-350.018178196554,-350.018178196554,-350.76983749755,-1.87634348838124,"medium",0.0131618348367817,0.775257734054119,0.0489521219842079,"medium"
"6230",0.917617395350048,0.637322418465756,-1.41841353553707,8.97125730837196,2,23.7402802059954,72.4664159908067,-40.3796443665404,-40.3796443665404,-39.7423219480746,-1.37667920045967,"high",0.00683484179272369,0.424962677313879,0.881591484569719,"high"
"6239",1.41866890965244,2.19573467594682,-1.89302556517707,4.26760043171851,7,23.1956755305737,-103.807359446023,-622.943648552464,-622.943648552464,-620.747913876517,-2.91153370637175,"high",0.0180444594763793,0.345220486932093,0.511499506560631,"high"
"6243",-0.411897363459801,0.731352291872833,-1.26775869688973,11.0231392187287,6,29.0774749744487,255.499317439705,649.497118630495,649.497118630495,650.228470922368,2.59165529066175,"high",0.00683484179272369,0.0107454905317009,0.994909677701865,"high"
"6251",-0.459073157222509,0.575629690890753,1.94999039018246,9.67195167045759,5,22.1771547888196,76.1234682531293,-21.1821953615615,-21.1821953615615,-20.6065656706707,-0.477530634937414,"high",0.0246514074976701,0.0463960197853044,0.933871559222348,"high"
"6252",0.747059692368697,1.12762925766713,-0.0429068301607756,9.25636308506118,2,22.6282524466206,78.9062632347312,-14.0816817152163,-14.0816817152163,-12.9540524575492,-1.05468683826344,"high",0.00481545588393702,0.376665441684966,0.721471803183565,"high"
"6258",-0.680292040080712,-0.360749359057058,0.249564693274631,3.62625486291268,7,13.7201998508716,-128.327680064019,-469.038219962182,-469.038219962182,-469.398969321239,-3.26182400091455,"low",0.965649990058676,0.0553245653937438,0.00656643379858094,"low"
"6272",-0.970944112731173,-0.703070459181493,-0.793342769034884,7.4302178390134,3,18.7381789936513,28.0693419072138,-144.191970727465,-144.191970727465,-144.895041186646,-2.39768860309287,"medium",0.0223262261449786,0.828866667026305,0.0225059221681975,"medium"
"6280",-0.309887691390002,-0.634194207996384,-2.66986361524377,10.6357177083309,5,25.1819320360131,174.487355849352,311.697045031398,311.697045031398,311.062850823401,1.48974711698705,"high",0.00683484179272369,0.00310888016632304,0.996505460495346,"high"
"6284",0.563424079852679,0.262827693058681,0.30657300687105,2.49774802310436,7,14.4210260662566,-135.884058610215,-504.895126525959,-504.895126525959,-504.632298832901,-3.36977226586022,"low",0.974001898803685,0.0463205807829866,0.00656643379858094,"low"
"6289",-0.287615758139921,-0.0170616146419136,-1.16500168511559,8.97459878659638,6,22.192533336593,17.6069792055664,-209.629073535927,-209.629073535927,-209.646135150569,-1.37321701324056,"high",0.00683484179272369,0.436931624996376,0.810190339867214,"high"
"6291",0.909098376096892,1.24982856250271,0.265419511742133,4.84662913020292,6,21.9570540442647,27.3837070375618,-175.974387958009,-175.974387958009,-174.724559395507,-1.21027154937397,"high",0.00464026906251594,0.562788281883117,0.27726884797554,"medium"
"6295",0.333131621928894,0.735433743001189,-1.79758404314013,4.74674499547222,2,23.5256498910327,69.9358325946291,-47.8433748518513,-47.8433748518513,-47.1079411088501,-1.50320837026854,"high",0.00741474602904781,0.33411100833344,0.953970746983683,"high"
"6300",-0.365235297487371,1.08101608078778,-0.475066586353525,4.29053819755221,5,17.3781939578941,-43.6982596332837,-328.176270280975,-328.176270280975,-327.095254200188,-2.87396519266567,"medium",0.19141931997805,0.62324294630338,0.00833962100164729,"medium"
"6312",0.786359701560001,1.89687678022728,-1.92331641183317,2.77297066770809,1,22.1650294353778,66.3658821776236,-52.5142978497257,-52.5142978497257,-50.6174210694984,-3.36341178223764,"high",0.0361152369201707,0.514054101774699,0.474319570374703,"medium"
"6317",0.749049007080558,0.591024129693762,0.0992534377903918,4.92649228119904,5,22.4716978178017,47.1267636696502,-116.631770912437,-116.631770912437,-116.040746782743,-1.057464726607,"high",0.00464026906251594,0.344762043895452,0.60721066078982,"high"
"6322",-1.01300016693299,0.417511953464014,-0.972592543021092,2.82942320720992,4,17.1746588409099,-34.4049706181571,-299.590239988914,-299.590239988914,-299.17272803545,-3.36012426545393,"medium",0.133024002155886,0.847685240348192,0.0215503933390157,"medium"
"6324",0.108450764188203,0.110341628721517,-0.385159372915113,11.8721290701415,2,40.297517296482,216.17584930388,603.740644386574,603.740644386574,603.850986015295,5.80879246519399,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"6327",-0.4756915207981,-0.204929654659548,-0.324374434481908,9.51391478930708,1,22.6156322668358,92.866430052979,31.5021460521496,31.5021460521496,31.2972163974901,-0.713356994702097,"high",0.00683484179272369,0.092510111527838,0.938656229630106,"high"
"6331",-1.7987506879959,-1.66397282879174,0.0807370832285696,5.61129256288769,7,15.7192150014576,-70.0055498372429,-368.679358773421,-368.679358773421,-370.343331602213,-2.42865071196061,"low",0.250946494562813,0.659704043411744,0.00923865190325221,"medium"
"6333",1.31075248154911,-0.0355698965931373,-1.28524662540387,3.19217198072526,2,20.6075569855366,33.4808657559197,-144.813933171498,-144.813933171498,-144.849503068091,-3.32595671220401,"medium",0.0362013531813065,0.862555831490581,0.0597167983971202,"medium"
"6335",2.0627148759528,2.60961172047797,-1.33198202999861,6.59844346771741,1,22.6283258086889,73.4152200574899,-31.9983377690294,-31.9983377690294,-29.3887260485514,-2.65847799425101,"high",0.0175737179936822,0.668760632351662,0.206140375194,"medium"
"6343",-0.478688421141677,-0.260288005899534,0.765878392746371,3.16195434482103,7,11.9825902363163,-133.06926099062,-436.311786576419,-436.311786576419,-436.572074582318,-3.32956087129457,"low",0.981659446761148,0.0242719436483515,0.00496304267608391,"low"
"6346",-1.54189860857194,-0.395749018654816,0.727384933564492,5.89274205812301,3,13.2569128309686,17.8953442511446,-117.463907838719,-117.463907838719,-117.859656857374,-2.73682185829518,"low",0.953123660316271,0.165407333897985,0.00554931360775106,"low"
"6347",1.54333438104523,0.74991076736316,1.2114737494042,9.84450129684986,1,25.721719219585,98.0491029735695,41.5876219803827,41.5876219803827,42.3375327477459,-0.19508970264305,"high",0.0159922528735518,0.0213154876460412,0.980641241588517,"high"
"6355",-0.986283744197025,-0.653054940522649,-0.0459495240948019,4.15614749063638,1,15.00031630752,69.4879961537521,-6.28160734828634,-6.28160734828634,-6.93466228880899,-3.05120038462479,"low",0.908534094949021,0.213772627032501,0.00795204214159237,"low"
"6356",0.862431133770688,1.20674441939684,1.31911116261243,5.13327505884123,7,21.066009085487,22.2642041987223,-183.62611203398,-183.62611203398,-182.419367614583,-1.11051136858968,"medium",0.0184552339662219,0.658244232138191,0.25793055394063,"medium"
"6365",0.169365585777887,-0.750959680460736,1.25764671666421,3.18344918872436,4,11.0041340512609,-33.0803843266278,-201.532091301503,-201.532091301503,-202.283050981964,-3.32700960816569,"low",0.988740044814345,0.00723462587633747,0.00467100285039636,"low"
"6382",-0.795017394878934,-0.51733881146759,-0.0808002459983128,4.22374987244154,2,15.5219533547077,40.5108935179199,-82.8717267843037,-82.8717267843037,-83.3890655957713,-2.974455324104,"low",0.831772205575002,0.301886294314484,0.00805680407445391,"low"
"6385",-1.41503264913026,-1.07768372329549,1.40612412292832,1.85992744246056,6,9.02737329870894,-98.2367311407347,-295.247175090474,-295.247175090474,-296.324858813769,-3.30394551901224,"low",0.988810101140156,0.00723462587633747,0.00467100285039636,"low"
"6391",-0.199426498885564,-0.405761227741885,0.308915137409472,3.8390016826073,7,14.1556788238388,-125.192426056795,-472.278949386579,-472.278949386579,-472.684710614321,-3.21703465795421,"low",0.968928902349026,0.0553245653937438,0.00656643379858094,"low"
"6394",-1.15957227725984,-1.525713404028,1.03193438110265,2.03604484878364,4,10.3917687438633,-33.4214072719998,-192.853385744868,-192.853385744868,-194.379099148896,-3.3355351818,"low",0.988740044814345,0.00984120931374545,0.00467100285039636,"low"
"6403",-1.32342474705499,-0.660870703450878,-0.0378137291379831,4.66524425913183,2,18.3759984298116,64.2117251350915,-38.3047999968541,-38.3047999968541,-38.965670700305,-1.78941374324542,"medium",0.0241221273433593,0.739923972768921,0.0218082503286985,"medium"
"6405",-1.14205930274522,-0.0637606322178853,1.06613859574245,2.2017112343569,3,10.2149363532602,-0.658184831278163,-123.909752686419,-123.909752686419,-123.973513318637,-3.35527282770927,"low",0.988740044814345,0.00984120931374545,0.00467100285039636,"low"
"6407",-0.0745012665373965,-0.287995570039887,1.27785087291455,3.08689160351122,1,10.6461642811324,66.6203080085363,9.7914109867992,9.7914109867992,9.50341541675931,-3.33796919914637,"low",0.988740044814345,0.00723462587633747,0.00467100285039636,"low"
"6408",-1.32603008285854,-0.512124625642758,-0.0630877790188694,5.74557372859931,7,15.9399039488595,-84.338031593903,-410.050891264485,-410.050891264485,-410.563015890128,-2.63340045134147,"low",0.509831111597892,0.498632302675913,0.009102463226274,"low"
"6412",0.444184306796359,0.908906653961271,0.636643587860224,3.57049584162213,7,13.5472044049795,-128.999233223508,-466.323584139711,-466.323584139711,-465.41467748575,-3.27141761747869,"low",0.981943758473271,0.0285317348145532,0.00496304267608391,"low"
"6414",0.272333204761142,-0.287179974826843,-0.0470903930512682,9.23615295974181,7,22.0850798234032,24.4447794236431,-186.589687973531,-186.589687973531,-186.876867948358,-1.07936029394796,"high",0.00481545588393702,0.388337092417364,0.684121457613552,"high"
"6417",-0.838222767506429,-1.09061231546517,0.665300378413402,9.92582941594264,6,23.9697342329353,96.8563067732847,41.3814891919897,41.3814891919897,40.2908768765245,-0.0523948871119213,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"6418",0.233079021008338,0.994372016637957,2.38339664159063,8.19301744733668,4,14.3860089023922,19.4035227884588,-125.314658882994,-125.314658882994,-124.320286866356,-2.01491193028853,"low",0.886745675741362,0.256368576836909,0.00752722562300408,"low"
"6424",0.662381805734173,0.493056729332066,-1.41051992612346,4.9988263333699,1,24.0725111119756,89.9975424675748,17.7740932339867,17.7740932339867,18.2671499633187,-1.00024575324252,"high",0.0069171190945887,0.149652107982676,0.954977568618933,"high"
"6427",-1.16507884837016,-0.768463023200328,1.10801969908047,8.03353382663156,1,15.1628211909846,78.8898286865898,16.5552110109915,16.5552110109915,15.7867479877912,-2.11101713134102,"low",0.712426570480325,0.356351017622879,0.0069072523741102,"low"
"6429",-0.643397953771575,-0.538743716713976,-1.21873392958925,2.60681966907126,2,18.3549898993722,32.6140856040418,-127.78267200448,-127.78267200448,-128.321415721194,-3.36929571979791,"medium",0.0361152369201707,0.862555831490581,0.0584680045965431,"medium"
"6435",-0.267777137145935,-1.39475389619842,0.40444413546032,2.63855500573924,6,13.2638964600729,-102.118042413943,-396.733114063206,-396.733114063206,-398.127867959404,-3.36863404023239,"low",0.975205426808615,0.0423221668332867,0.00656643379858094,"low"
"6437",0.94313360609442,0.668910671581555,0.386532007337945,11.9776811935553,7,47.2690920380555,540.809975220266,2529.94052014213,2529.94052014213,2530.60943081371,6.29728536028952,"high",0.00377208179895419,0.0259116665226266,0.991268296296823,"high"
"6439",0.616191410752721,1.83215366580286,-0.0426996912921001,9.99472834994224,6,25.8335731086852,104.410408316513,64.1369226675214,64.1369226675214,65.9690763333243,0.0735068052752155,"high",0.00481545588393702,0.0236165683130963,0.994367078747698,"high"
"6446",-0.462415030506871,0.106972233368691,0.75424912027346,6.29182416035224,5,14.2891285767944,-36.4914269721162,-260.104039089176,-260.104039089176,-259.997066855808,-2.72982853944232,"low",0.944474004724422,0.165407333897985,0.00554931360775106,"low"
"6453",0.965164632060041,0.187195348938705,-0.397239201815444,10.5408888092062,2,29.2188957451974,125.00215244833,139.617889537262,139.617889537262,139.805084886201,1.25010762241648,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"6457",0.025161781786308,-1.20243115821819,2.34795107405682,8.79385734763057,5,16.7322735279304,22.46667799482,-140.728744193018,-140.728744193018,-141.931175351237,-1.5506664401036,"low",0.194603773857956,0.805807043534348,0.0180488943090508,"medium"
"6458",0.599789155852438,0.0339103490957052,-0.214013033786783,2.94322886980675,2,16.2619897733292,32.9659506970674,-108.568731272505,-108.568731272505,-108.534820923409,-3.35170246514663,"low",0.907967750404938,0.124748919553867,0.00805680407445391,"low"
"6460",0.00330245784466845,0.590615181053422,-1.09812387076035,11.0403530354434,4,30.0346492669187,205.818601573921,463.571761458935,463.571761458935,464.162376639988,2.64546503934801,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"6464",-1.60951871355574,-0.877828755722545,1.94551151645407,10.5248401509271,3,29.3777872001482,136.319635858396,184.263114801584,184.263114801584,183.385286045861,1.21065452861321,"high",0.0246514074976701,0.0223234450325379,0.980921365311118,"high"
"6466",-1.40011884360239,0.125247847068277,-0.288209276391715,6.09727394509634,5,16.116652638771,-37.9757746879058,-292.579843286479,-292.579843286479,-292.454595439411,-2.75951549375812,"low",0.25405074588982,0.702745242708528,0.00895213384253677,"medium"
"6468",0.706322554172452,0.867196947607832,0.964354810403676,8.1673842093944,3,17.6545930824505,39.0690551920952,-103.811234644087,-103.811234644087,-102.944037696479,-2.03103149359683,"medium",0.644025730699365,0.404739649562771,0.00758482669196578,"low"
"6469",1.25158390222636,-0.0620858880991625,0.734386584460652,7.8850045073951,1,18.0655194399415,78.079225926024,2.34717002894325,2.34717002894325,2.28508414084408,-2.1920774073976,"medium",0.432390987904377,0.581082598408381,0.00786867212690004,"medium"
"6473",-1.59742215261133,0.297439781756112,1.31877222773746,6.18137905235729,1,11.5272239902201,72.5029401159461,17.7520152999075,17.7520152999075,18.0494550816636,-2.74970598840539,"low",0.981961871206991,0.0523242607750193,0.00509530222736787,"low"
"6477",-0.278901335968471,1.08562497368996,-0.319415871513486,8.133144075085,4,19.2201300725925,17.9138825305971,-178.296963106191,-178.296963106191,-177.211338132501,-2.05215293673507,"medium",0.0158947508977294,0.803334823809204,0.0244164259786747,"medium"
